 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
4933,108,430,25.272,2.096,0,13.207,1.748,3.908,10.070,28.902,0.091
4934,108,431,24.558,3.240,0,21.298,2.121,5.434,15.411,46.975,0.091
4935,108,432,23.249,5.334,0,34.374,3.072,11.487,47.995,215.783,0.091
4936,109,432,72.120,65.766,0,48.643,4.063,20.261,114.178,698.452,0.120
4937,109,433,75.245,66.736,0,48.894,4.064,20.357,115.316,708.754,0.110
4938,109,434,77.715,66.869,0,49.495,3.973,19.970,114.319,710.474,0.161
4939,109,435,81.469,68.636,0,48.980,4.029,20.162,114.313,703.107,0.100
4940,109,436,84.903,67.814,0,49.392,4.005,20.324,117.834,744.099,0.152
4941,109,437,88.107,68.296,0,49.710,4.003,20.206,115.920,721.718,0.223
4942,109,438,91.049,70.413,0,49.129,4.046,20.438,117.382,733.294,0.103
4943,109,439,94.530,69.973,0,49.363,3.976,19.989,114.345,709.557,0.216
4944,109,440,97.667,70.765,0,49.472,3.979,19.921,113.507,702.331,0.249
4945,109,441,100.821,71.698,0,49.561,3.983,19.962,114.006,708.217,0.123
4946,109,442,103.901,72.752,0,49.825,3.983,20.137,116.021,726.057,0.115
4947,109,443,106.662,74.873,0,49.222,4.065,20.386,115.555,710.270,0.192
4948,109,444,109.154,74.696,0,49.629,4.012,20.298,116.827,730.044,0.165
4949,109,445,112.380,75.139,0,49.957,4.029,20.198,114.924,710.102,0.108
4950,109,446,116.559,74.869,0,49.557,4.000,20.150,115.339,715.721,0.245
4951,109,447,119.638,76.499,0,49.368,4.044,20.419,116.776,723.612,0.102
4952,109,448,122.063,76.103,0,49.900,4.049,20.489,118.432,747.833,0.100
4953,109,449,126.192,75.633,0,49.467,3.996,20.070,114.725,712.635,0.114
4954,109,450,129.409,75.638,0,49.808,3.986,20.065,114.684,710.024,0.158
4955,109,451,132.611,77.234,0,49.611,4.026,20.390,117.206,730.043,0.219
4956,109,452,135.826,77.614,0,49.218,4.059,20.544,117.886,734.114,0.091
4957,109,453,139.207,76.740,0,49.880,3.989,20.096,115.124,715.502,0.092
4958,109,454,142.465,77.314,0,49.583,3.996,20.111,114.761,708.843,0.187
4959,109,455,145.409,79.274,0,49.407,4.025,20.397,117.498,734.285,0.209
4960,109,456,148.577,79.974,0,49.142,4.029,20.521,118.833,745.971,0.134
4961,109,457,151.763,80.579,0,49.356,4.038,20.345,116.247,720.808,0.101
4962,109,458,154.228,80.278,0,49.896,4.026,20.270,116.027,721.660,0.111
4963,109,459,158.405,80.154,0,49.674,4.017,19.981,112.659,689.694,0.138
4964,109,460,161.625,80.815,0,49.675,3.984,20.072,114.968,713.926,0.143
4965,109,461,164.820,81.422,0,49.607,3.995,19.943,113.296,700.004,0.122
4966,109,462,167.991,82.193,0,49.654,4.021,20.217,115.783,722.540,0.136
4967,109,463,171.127,83.204,0,49.348,4.017,20.124,114.584,709.662,0.092
4968,109,464,174.246,84.090,0,49.846,4.029,20.384,117.075,728.844,0.120
4969,109,465,177.389,85.088,0,49.625,4.011,20.226,115.839,719.240,0.186
4970,109,466,179.450,86.553,0,49.527,3.994,20.048,114.448,709.312,0.200
4971,109,467,183.578,87.121,0,49.426,3.984,19.954,113.231,695.405,0.173
4972,109,468,186.342,89.331,0,48.965,4.017,20.258,116.118,722.509,0.101
4973,109,469,188.810,89.148,0,49.612,4.007,20.014,113.855,705.592,0.237
4974,109,470,191.997,89.746,0,49.695,4.013,20.389,118.116,744.199,0.129
4975,109,471,196.145,89.625,0,49.985,3.994,20.157,115.710,720.817,0.103
4976,109,472,199.190,91.393,0,49.542,4.046,20.459,117.425,731.373,0.118
4977,109,473,202.578,90.355,0,49.745,3.995,19.890,112.436,690.118,0.100
4978,109,474,204.893,91.340,0,49.642,4.009,20.175,115.818,724.465,0.178
4979,109,475,209.012,90.897,0,49.760,4.012,20.420,118.642,750.059,0.106
4980,109,476,212.209,92.352,0,49.523,4.044,20.503,118.136,739.036,0.104
4981,109,477,215.531,91.227,0,49.856,4.017,20.016,113.076,693.458,0.107
4982,109,478,218.797,91.572,0,49.725,3.974,20.025,114.833,714.281,0.136
4983,109,479,221.913,93.123,0,49.615,4.058,20.860,122.631,786.129,0.106
4984,109,480,224.332,92.754,0,49.598,4.003,20.188,115.683,718.863,0.202
4985,109,481,227.564,93.169,0,49.894,4.016,20.073,113.889,701.847,0.145
4986,109,482,231.745,92.930,0,49.742,4.005,20.235,116.190,723.460,0.149
4987,109,483,234.942,93.676,0,49.417,3.998,20.125,115.585,723.042,0.109
4988,109,484,238.116,94.555,0,49.415,3.999,20.090,114.880,714.032,0.091
4989,109,485,241.257,95.530,0,49.653,3.992,20.127,115.289,715.775,0.204
4990,109,486,243.985,97.748,0,49.023,4.099,20.599,117.040,722.422,0.100
4991,109,487,247.141,98.595,0,48.954,4.059,20.402,116.224,719.040,0.100
4992,109,488,250.298,99.480,0,48.955,4.028,20.247,115.494,715.140,0.134
4993,109,489,253.392,100.457,0,48.797,4.015,20.139,114.654,708.327,0.143
4994,109,490,256.453,101.490,0,48.858,4.015,20.123,114.395,705.480,0.187
4995,109,491,258.840,101.807,0,49.589,3.980,20.030,114.974,717.982,0.239
4996,109,492,262.891,102.755,0,49.560,3.979,20.104,115.806,724.746,0.111
4997,109,493,265.828,104.134,0,49.164,4.007,19.791,110.808,674.438,0.130
4998,109,494,267.720,105.863,0,49.461,3.977,19.981,114.400,711.847,0.118
4999,109,495,271.040,108.359,0,48.423,4.017,20.049,113.664,701.279,0.104
5000,109,496,274.552,108.673,0,49.193,3.960,19.831,112.861,695.925,0.101
5001,109,497,277.455,110.033,0,49.417,3.985,20.017,114.259,707.014,0.106
5002,109,498,279.719,112.829,0,48.523,3.999,19.916,112.477,689.642,0.105
5003,109,499,283.194,113.203,0,49.326,3.961,19.810,112.734,696.801,0.168
5004,109,500,286.043,114.751,0,49.092,3.969,20.064,115.784,726.408,0.119
5005,109,501,288.130,117.646,0,48.188,4.008,19.773,110.252,667.011,0.100
5006,109,502,291.657,118.116,0,48.946,4.010,19.850,111.332,678.398,0.129
5007,109,503,294.460,119.668,0,49.110,3.947,19.696,111.733,686.973,0.101
5008,109,504,296.252,121.393,0,49.102,3.977,19.898,113.336,701.637,0.168
5009,109,505,299.690,123.760,0,48.837,4.015,20.075,113.761,699.457,0.102
5010,109,506,303.209,123.751,0,49.203,3.979,19.966,114.019,706.767,0.125
5011,109,507,305.707,126.240,0,48.764,4.001,20.169,115.509,717.216,0.091
5012,109,508,309.184,126.361,0,49.052,3.986,19.922,113.325,701.024,0.105
5013,109,509,311.569,129.027,0,48.615,3.996,20.188,116.039,723.555,0.100
5014,109,510,315.026,129.349,0,49.282,3.980,20.036,114.695,712.087,0.210
5015,109,511,316.808,131.075,0,49.434,3.986,20.166,116.426,731.161,0.152
5016,109,512,320.194,133.542,0,48.591,4.019,19.982,112.484,687.269,0.113
5017,109,513,323.205,134.868,0,48.695,4.067,20.223,113.417,689.566,0.100
5018,109,514,325.610,135.305,0,49.286,3.985,19.828,112.133,688.971,0.172
5019,109,515,329.618,136.328,0,49.110,3.972,19.626,110.110,671.252,0.101
5020,109,516,332.600,137.519,0,49.175,3.958,19.598,110.348,675.102,0.131
5021,109,517,334.615,139.039,0,49.396,4.025,20.081,113.675,699.350,0.131
5022,109,518,337.637,140.266,0,49.383,3.998,19.936,112.974,695.661,0.119
5023,109,519,340.645,141.470,0,49.554,3.981,19.864,112.771,695.632,0.115
5024,109,520,343.702,142.535,0,49.609,3.980,19.891,113.165,699.773,0.166
5025,109,521,347.817,143.209,0,49.332,4.012,19.927,112.304,687.935,0.135
5026,109,522,350.867,144.285,0,49.457,4.014,20.000,113.180,696.610,0.131
5027,109,523,352.890,145.731,0,49.525,3.983,20.052,115.229,720.872,0.102
5028,109,524,357.006,146.312,0,49.559,4.033,20.210,115.171,714.845,0.198
5029,109,525,360.099,147.392,0,49.497,4.038,20.319,116.453,727.597,0.174
5030,109,526,363.155,148.117,0,49.644,4.036,20.226,115.096,712.249,0.135
5031,109,527,366.334,149.224,0,49.478,3.989,20.050,114.414,707.580,0.208
5032,109,528,368.907,151.682,0,48.738,4.079,20.436,115.939,715.460,0.111
5033,109,529,371.345,151.990,0,49.307,4.041,20.292,115.739,717.924,0.112
5034,109,530,375.431,152.811,0,49.640,3.965,19.873,113.264,700.081,0.111
5035,109,531,378.439,154.144,0,49.423,3.977,19.891,112.807,692.792,0.128
5036,109,532,381.406,155.494,0,49.041,3.969,19.738,111.632,685.819,0.166
5037,109,533,383.692,158.249,0,48.386,3.975,19.913,113.345,699.538,0.100
5038,109,534,387.238,158.334,0,49.111,3.988,19.898,112.909,696.521,0.105
5039,109,535,389.106,160.008,0,49.447,4.007,20.317,117.031,730.385,0.133
5040,109,536,392.054,161.380,0,49.221,4.015,20.181,115.781,724.681,0.100
5041,109,537,394.993,162.736,0,49.461,3.991,20.142,116.223,731.325,0.183
5042,109,538,399.074,163.539,0,49.457,4.020,20.226,116.061,725.968,0.145
5043,109,539,401.008,165.224,0,49.356,4.004,20.218,116.560,732.277,0.136
5044,109,540,405.016,166.333,0,49.307,3.992,20.156,115.707,720.417,0.151
5045,109,541,407.946,167.642,0,49.099,3.984,19.958,114.147,711.567,0.128
5046,109,542,409.895,169.259,0,49.385,4.014,20.085,114.366,708.818,0.111
5047,109,543,412.841,170.627,0,49.276,3.978,19.935,113.960,709.124,0.150
5048,109,544,416.854,171.748,0,49.340,3.980,20.089,115.453,719.971,0.250
5049,110,433,93.917,197.011,0,49.360,4.044,20.309,116.203,725.560,0.102
5050,110,434,93.766,200.293,0,49.753,3.999,20.111,114.682,708.351,0.110
5051,110,435,92.183,203.476,0,49.424,4.091,20.587,116.867,718.353,0.102
5052,110,436,93.308,206.787,0,49.333,3.983,19.976,114.143,709.031,0.125
5053,110,437,93.031,210.035,0,49.862,4.036,20.586,119.535,754.064,0.100
5054,110,438,92.126,212.361,0,49.723,4.009,20.271,116.413,724.465,0.108
5055,110,439,91.862,215.619,0,49.851,4.016,20.065,113.865,702.271,0.101
5056,110,440,92.201,219.772,0,49.401,3.990,20.073,115.008,715.843,0.287
5057,110,441,91.924,222.970,0,49.673,4.053,20.347,116.189,723.387,0.100
5058,110,442,91.664,226.218,0,49.681,4.004,20.005,113.612,701.363,0.119
5059,110,443,90.696,228.573,0,49.720,4.002,20.009,113.632,700.680,0.108
5060,110,444,91.346,232.662,0,49.674,3.982,20.061,114.854,712.509,0.187
5061,110,445,91.210,235.925,0,49.637,3.997,20.274,117.283,737.440,0.167
5062,110,446,89.704,239.131,0,49.568,4.042,20.547,118.929,748.386,0.100
5063,110,447,90.110,241.536,0,49.696,4.001,20.196,115.764,718.855,0.179
5064,110,448,90.434,245.711,0,49.442,3.987,19.927,113.309,699.971,0.177
5065,110,449,89.946,248.945,0,49.556,4.023,20.472,118.822,750.175,0.111
5066,110,450,87.965,251.927,0,49.063,4.055,20.822,122.226,782.152,0.100
5067,110,451,88.027,254.371,0,49.715,4.013,20.357,117.285,731.849,0.190
5068,110,452,87.865,258.555,0,49.578,4.023,20.022,112.963,692.367,0.117
5069,110,453,86.666,260.730,0,49.452,3.991,19.929,113.246,699.927,0.093
5070,110,454,86.466,264.897,0,49.639,3.977,20.078,115.461,720.806,0.184
5071,110,455,84.330,267.714,0,49.183,4.034,20.246,115.137,710.382,0.153
5072,110,456,84.860,271.183,0,49.817,4.016,20.287,116.283,722.739,0.101
5073,110,457,82.693,274.023,0,49.002,4.040,20.457,117.984,740.726,0.126
5074,110,458,83.101,277.525,0,49.699,3.983,20.026,114.394,708.204,0.138
5075,110,459,81.009,280.329,0,49.043,4.040,20.657,120.259,759.823,0.100
5076,110,460,81.793,283.768,0,49.646,4.004,19.899,112.314,689.340,0.122
5077,110,461,81.224,286.947,0,49.860,3.991,20.239,117.095,736.499,0.093
5078,110,462,80.795,290.125,0,49.674,4.017,20.098,114.317,707.614,0.156
5079,110,463,79.711,292.419,0,49.800,4.015,20.127,114.590,708.297,0.091
5080,110,464,79.094,295.648,0,49.704,4.055,20.276,114.921,708.173,0.130
5081,110,465,78.937,299.806,0,49.754,3.995,20.251,117.079,735.488,0.167
5082,110,466,77.002,302.729,0,49.116,4.035,20.567,119.153,748.397,0.193
5083,110,467,77.854,306.114,0,49.628,4.012,20.258,116.180,723.028,0.165
5084,110,468,76.609,308.391,0,49.518,4.010,20.130,114.809,710.696,0.103
5085,110,469,75.792,311.547,0,49.559,4.015,20.080,114.067,703.942,0.288
5086,110,470,75.476,315.693,0,49.479,3.969,19.934,113.825,704.483,0.124
5087,110,471,74.786,318.856,0,49.724,4.003,20.222,115.966,720.540,0.106
5088,110,472,74.148,321.970,0,49.604,4.003,20.268,117.231,738.671,0.136
5089,110,473,73.066,324.233,0,49.802,4.066,20.469,116.921,726.136,0.126
5090,110,474,73.087,328.386,0,49.491,4.070,20.316,114.646,702.472,0.136
5091,110,475,72.469,331.627,0,49.712,3.975,19.966,113.902,703.940,0.130
5092,110,476,70.352,334.475,0,49.181,4.039,20.248,114.974,708.209,0.106
5093,110,477,70.431,336.934,0,49.591,4.008,20.244,116.727,733.216,0.105
5094,110,478,70.206,341.082,0,49.749,3.998,20.386,118.916,755.751,0.107
5095,110,479,69.449,344.249,0,49.253,3.992,19.989,113.811,703.799,0.109
5096,110,480,68.214,346.459,0,49.795,4.007,20.226,115.979,720.738,0.174
5097,110,481,68.228,350.615,0,49.759,3.985,20.074,114.902,712.810,0.191
5098,110,482,66.959,352.810,0,49.625,3.989,20.204,116.653,731.544,0.164
5099,110,483,66.180,355.955,0,49.634,3.994,20.227,117.047,737.792,0.179
5100,110,484,64.448,359.760,0,49.029,4.014,20.171,115.010,711.560,0.091
5101,110,485,64.817,363.224,0,49.700,4.001,20.151,115.182,713.696,0.193
5102,110,486,63.738,366.371,0,49.210,4.000,19.907,112.462,690.208,0.188
5103,110,487,62.766,369.423,0,49.436,3.983,19.978,113.655,700.239,0.110
5104,110,488,61.672,372.537,0,49.387,3.979,19.953,113.483,698.723,0.105
5105,110,489,60.727,375.598,0,49.377,3.982,19.971,113.599,699.511,0.166
5106,110,490,59.640,378.698,0,49.413,3.987,19.779,111.406,681.774,0.117
5107,110,491,58.127,380.726,0,49.511,3.977,20.010,114.672,713.597,0.226
5108,110,492,55.994,384.296,0,48.739,4.007,20.271,116.856,732.410,0.157
5109,110,493,55.728,387.703,0,49.113,3.980,19.643,110.044,670.147,0.129
5110,110,494,54.273,390.641,0,49.095,3.963,19.741,111.863,688.306,0.104
5111,110,495,51.802,393.075,0,48.692,4.022,20.292,116.662,730.541,0.100
5112,110,496,51.509,395.562,0,49.487,3.982,19.891,113.023,697.504,0.102
5113,110,497,50.845,399.647,0,49.198,4.001,19.804,111.132,677.453,0.101
5114,110,498,48.300,402.183,0,48.635,4.048,20.175,113.698,695.313,0.102
5115,110,499,48.212,405.663,0,49.215,3.959,19.740,112.076,691.328,0.144
5116,110,500,46.875,408.622,0,49.256,4.000,19.741,110.336,669.705,0.166
5117,110,501,44.270,411.043,0,48.739,4.067,20.276,114.242,698.878,0.103
5118,110,502,44.022,414.536,0,49.135,4.028,19.946,111.760,680.226,0.194
5119,110,503,42.807,417.467,0,49.257,4.000,19.843,111.643,682.321,0.102
5120,110,504,41.532,420.452,0,49.414,3.963,19.831,112.692,693.808,0.106
5121,110,505,40.577,422.562,0,41.199,3.606,16.329,83.332,457.308,0.083
5122,110,506,39.697,424.018,0,32.676,2.803,9.805,39.104,171.192,0.091
5123,110,507,39.142,425.583,0,21.945,2.182,5.719,16.567,51.529,0.091
5124,111,451,251.826,0.987,0,3.474,1.230,2.087,3.972,8.278,0.091
5125,111,452,251.988,2.288,0,16.477,1.931,4.573,12.207,35.793,0.091
5126,111,453,250.718,3.545,0,26.892,2.501,7.706,26.822,101.849,0.091
5127,112,454,91.816,51.871,0,49.647,4.037,20.346,116.579,726.237,0.150
5128,112,455,87.661,51.659,0,49.405,3.998,19.942,112.956,694.909,0.134
5129,112,456,85.448,50.411,0,49.574,3.999,20.071,114.434,707.709,0.101
5130,112,457,81.520,49.011,0,49.127,4.032,20.563,119.291,750.302,0.127
5131,112,458,78.087,49.638,0,49.707,3.992,20.166,115.841,721.603,0.147
5132,112,459,74.944,48.908,0,49.775,4.043,20.718,121.213,772.227,0.123
5133,112,460,72.757,47.652,0,49.587,4.018,20.224,115.754,719.765,0.123
5134,112,461,68.617,47.471,0,49.208,3.985,19.885,112.765,694.163,0.161
5135,112,462,65.416,46.725,0,49.475,3.999,19.884,112.228,688.181,0.128
5136,112,463,62.626,44.444,0,48.778,4.025,20.164,114.529,705.927,0.100
5137,112,464,59.168,44.662,0,49.384,3.996,20.173,115.649,718.459,0.103
5138,112,465,56.116,43.517,0,49.424,3.989,20.143,115.648,719.995,0.112
5139,112,466,53.104,42.252,0,49.659,3.979,20.100,115.748,724.204,0.199
5140,112,467,50.117,40.959,0,49.522,4.003,20.330,117.777,742.014,0.146
5141,112,468,47.114,39.622,0,49.231,3.987,20.081,114.864,711.749,0.151
5142,112,469,45.153,38.134,0,49.533,3.982,20.078,115.515,722.830,0.273
5143,112,470,41.427,36.282,0,49.047,4.032,20.166,114.150,700.649,0.101
5144,112,471,38.985,36.168,0,49.468,3.998,20.291,117.828,746.098,0.123
5145,112,472,35.888,35.186,0,49.433,3.998,20.239,116.639,729.592,0.133
5146,112,473,31.763,34.937,0,49.634,4.010,20.352,117.438,734.597,0.184
5147,112,474,28.577,34.149,0,49.403,3.987,20.034,114.459,709.268,0.219
5148,112,475,26.361,33.021,0,49.718,4.038,20.155,114.106,702.212,0.214
5149,112,476,22.195,32.831,0,49.758,4.007,20.221,115.736,717.321,0.100
5150,112,477,19.057,31.924,0,49.781,4.022,20.476,118.849,750.139,0.101
5151,112,478,16.275,29.724,0,49.189,4.010,20.233,115.919,719.997,0.100
5152,112,479,12.806,30.184,0,49.786,3.997,20.175,115.767,720.425,0.100
5153,112,480,9.667,29.343,0,49.536,3.980,20.031,114.574,710.338,0.135
5154,113,454,345.719,114.217,0,49.372,3.955,19.755,112.243,692.304,0.105
5155,113,455,343.836,115.917,0,49.093,3.978,20.058,115.857,731.100,0.112
5156,113,456,342.147,119.758,0,48.834,3.950,19.675,111.750,690.449,0.100
5157,113,457,340.247,121.325,0,48.611,3.957,19.759,112.199,691.073,0.101
5158,113,458,338.496,124.076,0,49.137,3.988,19.964,114.212,713.489,0.275
5159,113,459,336.683,126.811,0,49.024,3.973,19.680,110.868,679.291,0.101
5160,113,460,335.029,130.617,0,48.545,4.021,19.872,111.098,674.373,0.106
5161,113,461,333.373,133.338,0,48.772,3.944,19.537,110.046,672.879,0.107
5162,113,462,331.786,136.122,0,48.791,3.966,19.714,111.649,688.548,0.179
5163,113,463,330.125,138.999,0,48.993,3.979,20.158,116.609,733.659,0.100
5164,113,464,328.499,140.777,0,49.313,3.977,19.856,112.919,698.445,0.153
5165,113,465,327.486,144.776,0,48.959,3.965,19.686,111.293,684.523,0.121
5166,113,466,326.181,147.758,0,49.617,3.975,20.012,114.699,713.399,0.225
5167,113,467,324.955,150.749,0,49.346,4.029,19.943,111.727,679.790,0.172
5168,113,468,323.541,153.745,0,49.282,3.974,19.953,113.751,702.400,0.198
5169,113,469,322.042,156.643,0,49.214,3.986,20.086,115.153,716.161,0.180
5170,113,470,319.239,158.856,0,48.487,3.981,19.853,112.551,693.677,0.100
5171,113,471,318.640,162.256,0,48.769,3.945,19.496,109.591,669.653,0.104
5172,113,472,315.686,164.238,0,48.102,3.992,19.872,112.254,688.559,0.100
5173,113,473,315.075,166.707,0,49.265,3.979,20.017,114.705,714.013,0.100
5174,113,474,313.883,170.648,0,49.396,3.993,20.018,113.643,698.010,0.214
5175,113,475,312.488,173.589,0,49.036,3.964,19.661,110.875,679.208,0.191
5176,113,476,309.771,175.884,0,48.422,3.983,20.046,114.787,713.280,0.100
5177,113,477,309.443,179.380,0,49.296,3.941,19.639,111.256,683.250,0.100
5178,113,478,306.783,181.674,0,48.374,3.978,19.949,113.695,702.599,0.152
5179,113,479,305.338,184.610,0,48.718,4.002,19.950,112.681,690.148,0.106
5180,113,480,305.013,188.062,0,49.204,3.986,20.275,118.033,748.661,0.116
5181,113,481,302.324,190.355,0,48.756,4.027,20.034,112.675,686.808,0.100
5182,113,482,301.828,193.794,0,49.010,3.995,20.088,114.476,706.070,0.107
5183,113,483,300.323,196.615,0,49.162,3.963,19.871,113.206,698.746,0.092
5184,113,484,298.673,199.417,0,49.397,3.947,19.678,111.458,684.345,0.093
5185,113,485,295.878,201.600,0,48.337,3.981,19.995,114.140,706.427,0.111
5186,113,486,295.540,205.105,0,49.270,3.959,19.834,113.145,701.139,0.208
5187,113,487,294.281,208.009,0,49.181,3.992,20.087,115.545,724.917,0.173
5188,113,488,293.099,210.992,0,49.460,4.056,20.460,117.482,735.852,0.101
5189,113,489,290.660,213.552,0,48.954,4.011,20.179,115.205,713.135,0.127
5190,113,490,290.902,217.069,0,49.573,4.029,20.638,120.945,772.858,0.100
5191,113,491,289.808,220.154,0,49.312,4.017,20.131,114.705,711.160,0.157
5192,113,492,287.550,222.845,0,48.975,4.011,20.222,115.812,719.761,0.114
5193,113,493,287.533,225.348,0,49.571,4.010,20.173,115.336,715.786,0.213
5194,113,494,287.172,229.513,0,49.283,3.975,19.916,113.515,702.076,0.120
5195,113,495,286.475,232.638,0,49.563,3.970,19.922,113.576,701.531,0.100
5196,113,496,283.946,235.274,0,48.764,4.007,20.238,116.432,728.318,0.135
5197,113,497,283.912,238.740,0,49.436,4.007,20.283,116.847,730.791,0.232
5198,113,498,282.651,241.730,0,49.036,3.975,19.668,110.579,675.877,0.100
5199,113,499,281.427,244.734,0,49.470,3.971,19.935,113.674,702.318,0.254
5200,113,500,279.881,247.669,0,49.165,4.001,19.743,110.416,671.144,0.166
5201,113,501,279.780,246.657,0,49.099,4.071,20.415,115.673,710.629,0.102
5202,113,502,279.171,246.532,0,49.129,3.992,19.859,112.195,688.696,0.211
5203,113,503,279.694,247.015,0,47.897,3.918,19.377,109.340,671.679,0.091
5204,113,504,278.216,246.036,0,49.616,4.058,20.804,121.179,765.128,0.091
5205,113,505,278.780,245.499,0,49.022,3.969,19.790,112.381,694.038,0.084
5206,113,506,279.979,247.023,0,49.498,4.013,20.456,119.035,753.721,0.091
5207,113,507,278.017,246.754,0,48.666,3.952,19.617,110.380,672.825,0.124
5208,113,508,278.686,246.444,0,49.273,3.986,20.024,114.383,708.753,0.108
5209,113,509,279.153,246.625,0,49.592,3.970,19.932,113.805,704.592,0.103
5210,113,510,278.510,246.298,0,48.922,3.957,19.708,111.685,687.333,0.176
5211,113,511,276.994,247.235,0,48.223,3.985,19.970,114.107,710.060,0.100
5212,113,512,276.799,246.570,0,49.201,3.971,19.884,113.314,701.050,0.304
5213,113,513,278.220,244.484,0,49.554,4.014,20.077,114.031,703.481,0.136
